Name,,,Div.,Gen.,Ovr.,Swim,Bike,Run,Overall,DPI
Orley RomeroM35-39,EC,#1532,209,875,1011,51:46:00,2:48:02,2:22:09,6:10:38,81.7
Julian PrietoM35-39,CO,#492,31,129,142,35:34:00,2:34:30,1:48:42,5:03:46,92.8
Juan Diego Pineda FernandezM35-39,CO,#323,71,298,326,39:07:00,2:47:31,1:50:25,5:24:45,89
Hayber Arley Ferrer SantanaM35-39,CO,#364,212,907,1053,48:06:00,2:56:46,2:22:20,6:13:58,81.2
Camilo Andrés López EscobarM35-39,CO,#1447,186,778,892,54:31:00,2:54:09,2:05:07,6:03:36,82.7
Camilo Andrés Lesmes RicaurteM35-39,CO,#1440,93,384,424,28:01:00,2:40:33,2:19:17,5:32:44,87.6
Hernan VelezM35-39,CO,#526,227,968,1133,40:23:00,2:57:15,2:33:44,6:20:52,80.2
Daniel AngelM35-39,CO,#1335,224,959,1122,49:46:00,3:00:39,2:17:08,6:19:42,80.4
Juan Sebastian Monje MayorcaM35-39,CO,#1476,316,1384,1768,59:07:00,3:36:37,3:06:03,7:55:57,68.7
Juan Carlos Pacheco VargasM35-39,CO,#1498,272,1157,1398,49:01:00,3:26:32,2:14:37,6:42:46,77.2
Andres SarmientoM35-39",CO,#2082,3,27,27,29:33:00,2:22:55,1:32:18,4:29:09,99.9
Breiner Barrantes RodríguezM35-39,CR,#1344,39,165,179,43:01:00,2:40:34,1:39:28,5:08:15,92
Jeronimo CastañoM35-39,CO,#293,242,1030,1220,45:42:00,3:10:27,2:22:15,6:27:47,79.2
Jorge AndresM35-39,CO,#1334,69,288,314,48:30:00,2:38:04,1:43:24,5:22:31,89.4
Jorge David Varela OsorioM35-39,CO,#1574,294,1252,1535,39:05:00,3:05:07,2:56:09,6:59:36,75.1
Luis OssaM35-39,CO,#1496,180,768,880,42:45:00,2:44:51,2:24:13,6:02:46,82.8
Carlos SanchezM35-39,CO,#1542,283,1218,1487,46:23:00,2:50:36,3:04:06,6:53:47,75.8
José Fernando MoncadaM35-39,HN,#1471,38,164,178,43:36:00,2:29:38,1:48:34,5:08:12,92
Ronald Gil MoralesM35-39,CO,#1416,191,792,909,34:47:00,3:00:16,2:21:14,6:04:23,82.6
JOSE G MARTINEZ MM35-39,CO,#1459,307,1317,1644,43:31:00,3:23:06,2:58:40,7:18:13,72.8
Julian Patino RobayoM35-39,CO,#300,104,432,474,49:09:00,2:45:08,1:54:25,5:35:48,87.1
Carlos Andres Arroyave GutierrezM35-39,CO,#1341,32,140,153,38:35:00,2:31:26,1:47:57,5:05:16,92.5
Nestor PantanoM35-39,CO,#1501,126,506,559,52:16:00,2:44:07,1:57:29,5:40:44,86.3
Diego VelasquezM35-39,CO,#1579,305,1310,1631,46:53:00,3:21:44,2:51:41,7:15:52,73.1
Santiago HurtadoM35-39,CO,#1430,144,589,650,45:05:00,2:47:38,2:06:30,5:47:21,85.2
Juan Esteban Mejia-VillegasM35-39,CO,#1466,33,152,166,37:30:00,2:40:54,1:41:45,5:06:23,92.3
Alexandre JaccardM35-39,BR,#1433,206,865,1001,36:27:00,2:49:49,2:38:11,6:10:09,81.7
Pedro Eduardo Cruz GarnicaM35-39,CO,#363,148,615,680,51:33:00,2:45:59,2:04:04,5:49:25,84.9
Javier BuitragoM35-39,CO,#2139,103,429,471,46:29:00,2:41:16,1:59:39,5:35:32,87.2
Diego Fernando Moncayo ChavezM35-39,CO,#1474,174,735,839,46:48:00,2:54:37,2:11:03,6:00:14,83.2
Guillermo RochaM35-39,CO,#1523,311,1325,1659,1:01:33,3:52:56,2:13:37,7:21:14,72.5
Hector Alonzo RodriguezM35-39,VE,#1525,214,924,1070,46:15:00,2:50:46,2:29:05,6:15:24,81
Jon MeeceM35-39,US,#1462,210,882,1021,51:18:00,2:55:47,2:12:29,6:11:15,81.6
Irwing HerreraM35-39,VE,#1425,36,160,174,38:08:00,2:41:54,1:43:37,5:07:54,92
Jeff LunzM35-39,US,#1449,240,1021,1209,42:02:00,3:03:15,2:32:29,6:27:05,79.3
Jorge DuqueM35-39,CO,#465,56,223,243,42:10:00,2:32:17,1:52:40,5:15:58,90.6
Marco Fidel Diaz QM35-39,CO,#1391,270,1152,1390,54:43:00,2:57:41,2:38:42,6:42:11,77.3
Wilmer RiveraM35-39,CO,#1522,178,763,874,52:29:00,2:47:00,2:12:53,6:02:20,82.9
Gabriel Castro NietoM35-39,VE,#1372,241,1023,1211,47:52:00,2:50:36,2:32:25,6:27:09,79.3
Luis AriasM35-39,CO,#1337,313,1366,1739,46:21:00,3:44:55,2:54:51,7:40:59,70.3
Sergio Andrés Obando VegaM35-39,CO,#1489,100,422,464,40:25:00,2:36:41,2:12:40,5:35:06,87.2
Alexander Garcia MorenoM35-39,CO,#2149,263,1123,1350,54:25:00,3:25:11,2:09:46,6:38:55,77.7
Cesar RodriguezM35-39,CO,#1524,11,61,65,33:05:00,2:31:30,1:36:33,4:46:25,96.2
Gustavo Erazo RoseroM35-39,CO,#1399,172,718,821,40:28:00,2:57:51,2:06:28,5:58:34,83.5
Michael WarderM35-39,US,#1582,215,925,1072,47:52:00,3:05:31,2:13:10,6:15:27,81
Ismael TrivinoM35-39,CO,#1566,194,810,929,39:19:00,3:02:05,2:17:50,6:05:16,82.5
Luis Roberto Di ClementeM35-39,VE,#328,135,544,600,33:52:00,2:53:56,2:06:49,5:43:34,85.8
Rodrigo LondoñoM35-39,CO,#1443,68,287,313,39:54:00,2:55:25,1:39:24,5:22:28,89.4
Andrés BayonaM35-39,CO,#1346,169,710,810,44:09:00,2:45:31,2:22:05,5:57:45,83.6
Hantz Brehinier MignotM35-39,FR,#1357,133,534,588,33:57:00,2:47:23,2:14:19,5:42:44,86
Juan Fernando Montoya HernandezM35-39,CO,#1478,312,1350,1706,50:35:00,3:11:24,3:16:36,7:30:48,71.4
Rafael MartinezM35-39,CO,#1457,83,339,372,34:51:00,2:36:50,2:10:09,5:28:18,88.4
German Andres Cheque MolinaM35-39,CO,#1378,51,201,220,39:40:00,2:36:39,1:49:03,5:13:06,91.1
Antonio VarelaM35-39,CO,#153,238,1010,1192,46:29:00,2:48:43,2:42:43,6:26:02,79.5
Juan GuerraM35-39,CO,#145,136,548,604,31:32:00,2:37:07,2:27:10,5:43:48,85.8
Ruben Eduardo Lasso PalominoM35-39,CO,#1436,203,856,989,45:54:00,3:05:35,2:11:25,6:09:33,81.8
JUAN CARLOS SANCHEZM35-39,CO,#151,15,72,76,35:30:00,2:26:30,1:42:01,4:49:43,95.6
Oscar MartinezM35-39,CO,#1456,259,1097,1311,51:48:00,3:06:14,2:26:09,6:35:26,78.2
Alejandro OsorioM35-39,CO,#1494,236,1008,1187,52:53:00,3:01:29,2:20:22,6:25:31,79.5
Juan Diego GiraldoM35-39,CO,#2143,105,436,478,44:19:00,2:43:08,2:01:30,5:36:02,87.1
Daniel CardosoM35-39,CO,#1368,161,677,766,38:25:00,3:04:25,2:05:37,5:55:00,84
Jacobo De AndreisM35-39,CO,#1388,282,1199,1456,53:24:00,3:07:19,2:37:32,6:49:25,76.4
Miguel Angel Vargas HuertasM35-39,CO,#1575,297,1266,1553,51:15:00,3:09:19,2:51:46,7:03:22,74.6
Cristian IgualtM35-39,US,#1431,107,441,484,41:39:00,2:52:01,1:52:17,5:36:37,87
Diego BeltranM35-39,CO,#1349,286,1223,1493,45:39:00,3:25:12,2:33:58,6:54:34,75.7
Gonzalo PradaM35-39,CL,#149,34,153,167,34:40:00,2:30:45,1:56:04,5:06:49,92.2
Jorge Ivan Duque CastañoM35-39,CO,#1393,306,1311,1632,54:59:00,3:32:48,2:37:49,7:16:01,73.1
Andrés Felipe ReinosoM35-39,CO,#1514,65,263,286,42:13:00,2:42:23,1:49:36,5:19:42,89.9
Marco V. Castro ArceM35-39,CR,#1371,37,162,176,39:07:00,2:35:03,1:44:50,5:08:07,92
Milton SolanoM35-39,SV,#1554,277,1180,1431,48:31:00,2:44:46,3:04:21,6:46:55,76.7
Cesar OsorioM35-39,CO,#452,202,844,976,50:29:00,2:47:55,2:21:48,6:08:41,82
Eder N Chavez AlvearM35-39,CO,#1377,266,1130,1361,52:32:00,3:12:57,2:21:42,6:40:23,77.5
Cedric VidonneM35-39,CH,#207,61,249,270,39:29:00,2:39:43,1:52:54,5:18:08,90.2
Angel CoronelM35-39,PA,#1381,280,1194,1450,42:53:00,3:21:08,2:37:37,6:49:02,76.4
Ricardo Viveros OlarteM35-39,CO,#1581,261,1110,1330,44:33:00,3:04:29,2:32:49,6:37:30,77.9
Mauricio OspinaM35-39,CO,#1495,143,582,642,38:52:00,2:47:32,2:11:26,5:46:55,85.3
Andres Camilo OrtizM35-39,CO,#1493,6,40,41,32:00:00,2:22:43,1:36:24,4:35:45,98.4
Carlos LopezM35-39,CO,#1444,89,363,400,37:04:00,2:39:26,2:04:20,5:31:07,87.9
Robbert EngelM35-39,CW,#1397,63,254,276,36:45:00,2:44:51,1:47:09,5:18:52,90
Emir FolchM35-39,DO,#1407,162,678,767,39:50:00,2:44:10,2:24:28,5:55:00,84
Juan DiazM35-39,CO,#1389,49,191,208,35:15:00,2:49:42,1:40:29,5:11:42,91.3
Carlos HurtadoM35-39,CO,#1429,14,71,75,33:29:00,2:31:29,1:39:10,4:49:11,95.7
Jaime ChavesM35-39,CO,#505,301,1294,1605,52:31:00,3:26:35,2:41:47,7:09:59,73.8
Ricardo AriasM35-39,CO,#1338,72,299,327,34:33:00,2:46:13,1:59:15,5:24:48,89
Julian Andres Duque BarretoM35-39,CO,#2107,192,799,916,48:39:00,2:54:45,2:12:06,6:04:33,82.6
Fredy Hernando Pedraza CuevasM35-39,CO,#1506,290,1237,1511,59:12:00,3:09:20,2:31:55,6:56:53,75.4
Brainer Rosas VaronM35-39,CO,#1533,62,250,271,42:05:00,2:39:30,1:50:01,5:18:08,90.2
Nicolas RubianoM35-39,CO,#1535,164,686,778,39:50:00,2:58:42,2:08:16,5:55:55,83.9
alexander clavijoM35-39,CO,#1379,318,1398,1792,1:05:19,4:21:30,2:56:01,8:32:25,65.1
Giovany GonzalezM35-39,CO,#1420,181,769,881,47:57:00,2:40:52,2:25:34,6:02:48,82.8
Luis BorreroM35-39,CO,#1355,250,1059,1257,1:08:36,3:00:49,2:12:59,6:30:37,78.8
Ignacio JimenezM35-39,CO,#1435,271,1153,1392,53:40:00,3:02:55,2:36:07,6:42:14,77.3
Juan RicoM35-39,CO,#1520,268,1149,1387,50:58:00,3:07:27,2:34:26,6:41:59,77.3
German MoralesM35-39,CO,#298,120,486,536,42:52:00,2:42:05,2:07:12,5:39:26,86.5
Leonardo MuñozM35-39,CO,#368,246,1038,1229,45:13:00,3:06:25,2:27:59,6:28:19,79.2
Jose GranadosM35-39,CO,#313,245,1036,1227,44:06:00,3:00:42,2:30:52,6:28:14,79.2
Juan Carlos Ariza AlfonsoM35-39,CO,#292,102,426,468,49:13:00,2:49:57,1:47:15,5:35:22,87.2
John Jairo SáenzM35-39,CO,#1538,106,440,482,48:01:00,2:42:39,1:57:38,5:36:12,87.1
Andres Felipe Sandoval CoboM35-39,CO,#444,26,113,124,32:43:00,2:34:41,1:45:43,5:01:11,93.3
Hector Mauricio Pineda GonzalezM35-39,CO,#1507,308,1318,1646,52:37:00,3:28:15,2:50:06,7:18:44,72.8
Nelson MoncadaM35-39,CO,#1472,230,974,1144,53:48:00,2:57:24,2:18:01,6:21:43,80.1
Diego UrreaM35-39,CO,#1571,74,316,347,46:23:00,2:40:32,1:52:35,5:26:33,88.7
Fernando BenedettiM35-39,BR,#1350,101,424,466,38:59:00,2:45:42,1:57:35,5:35:07,87.2
Diego GallegosM35-39,CO,#1408,160,676,765,54:51:00,2:51:16,2:01:01,5:54:59,84
Camilo CastellanosM35-39,CO,#1370,131,530,584,47:20:00,2:43:57,2:02:18,5:42:33,86
Felipe Erazo AngelM35-39,CO,#1398,108,445,488,45:46:00,2:41:13,2:01:48,5:36:46,87
Manuel Felipe Rodriguez ArrietaM35-39,CO,#365,30,128,141,34:22:00,2:36:36,1:46:53,5:03:21,92.9
Darío Arturo Rodríguez SilvaM35-39,CO,#1531,176,749,859,49:12:00,3:19:21,1:43:47,6:01:11,83.1
Alexander Sierra VargasM35-39,CO,#1550,216,932,1082,46:57:00,3:04:21,2:15:27,6:16:33,80.8
Luis Alejandro UrbanoM35-39,CO,#386,137,561,617,36:34:00,2:51:33,2:07:41,5:45:00,85.6
Damian FernandezM35-39,AR,#1402,281,1197,1454,45:20:00,2:56:24,2:51:28,6:49:19,76.4
Jorge Vargas MirandaM35-39,CO,#1576,59,243,264,36:55:00,2:44:01,1:50:07,5:17:44,90.2
Victor HernandezM35-39,HN,#405,24,102,111,40:38:00,2:29:50,1:41:15,4:57:49,94
Francisco BuirbanoM35-39,CO,#2137,132,531,585,56:38:00,2:43:02,1:55:32,5:42:33,86
Freddy Leonardo Aldana JaqueM35-39,CO,#1332,279,1190,1444,50:29:00,2:56:16,2:52:00,6:48:15,76.5
Juan Sebastian Noriega CardenasM35-39,CO,#1486,163,681,771,48:15:00,2:59:16,2:00:45,5:55:12,84
oscar ivan MontoyaM35-39,CO,#1479,114,469,518,41:05:00,2:46:19,2:03:12,5:38:36,86.7
Jose Andres Moreno LopezM35-39,CO,#299,173,729,833,47:29:00,2:51:00,2:07:32,5:59:20,83.4
Mauricio SipleM35-39,CO,#205,55,218,238,33:30:00,2:38:19,1:54:45,5:15:26,90.7
Alejandro PaniaguaM35-39,MX,#1500,262,1115,1336,53:11:00,2:57:28,2:39:00,6:37:57,77.9
Santiago FajardoM35-39,CO,#384,110,455,500,40:42:00,2:49:57,1:58:30,5:37:22,86.9
Sebastian JaramilloM35-39,CO,#203,40,167,181,34:32:00,2:27:28,2:00:45,5:08:44,91.9
Jorge PortillaM35-39,CO,#1509,42,181,196,43:51:00,2:35:07,1:43:43,5:10:35,91.5
Jhon LaverdeM35-39,CO,#1437,87,355,392,38:56:00,2:42:02,2:04:11,5:30:28,88
Jaime ArroyoM35-39,CO,#1342,199,832,959,41:25:00,3:03:24,2:12:15,6:07:19,82.2
Andres Camayo ZorrillaM35-39,CO,#441,150,631,706,44:42:00,2:49:00,2:08:41,5:51:05,84.6
Ricardo SolanoM35-39,CO,#1555,258,1093,1303,48:12:00,3:07:53,2:26:15,6:34:46,78.3
Alejandro SolanoM35-39,CO,#111,8,54,58,35:11:00,2:29:05,1:32:11,4:41:42,97.2
Alexander Centeno DelgadoM35-39,VE,#1374,208,868,1004,42:44:00,2:55:10,2:24:06,6:10:19,81.7
John Andres Gomez GallegoM35-39,CO,#144,16,75,79,39:14:00,2:23:15,1:40:47,4:50:46,95.3
Esteban CastroM35-39,CO,#383,142,581,641,40:55:00,2:45:47,2:09:58,5:46:54,85.3
Julian BoteroM35-39,CO,#1356,156,658,743,39:50:00,2:43:46,2:20:10,5:53:23,84.3
Edgar Gonzalez BoteroM35-39,CO,#202,29,126,138,42:48:00,2:32:11,1:42:33,5:02:52,93
Argemiro Bolivar Del SolM35-39,CO,#1354,57,230,251,32:53:00,2:44:14,1:53:13,5:16:49,90.4
Juan Carlos SepulvedaM35-39,CO,#1549,60,245,266,40:34:00,2:45:01,1:46:12,5:17:56,90.2
Geovanni Enrique Carrasquilla GuardoM35-39,CO,#2092,170,711,812,51:18:00,2:38:48,2:13:27,5:57:49,83.6
Ivan Dario Clavijo RamosM35-39,CO,#1380,254,1082,1288,45:34:00,3:07:24,2:32:47,6:33:24,78.5
Jorge Mario Balvin BetancurM35-39,CO,#1343,302,1297,1611,55:37:00,3:21:47,2:42:45,7:10:56,73.7
Daniel LopezM35-39,CO,#296,146,605,668,44:14:00,2:44:42,2:10:41,5:48:38,85
Andrés Felipe Ricaurte SanchezM35-39,CO,#1518,52,204,223,32:54:00,2:40:13,1:53:34,5:13:36,91
Andres Alberto Alban BoteroM35-39,CO,#1331,127,524,578,40:04:00,2:47:07,2:06:23,5:42:08,86.1
Alvaro SabbaghM35-39",CO,#150,2,24,24,32:45:00,2:22:06,1:27:53,4:26:42,100.4
Garibaldy Valest SandovalM35-39,CO,#1573,278,1188,1441,46:44:00,3:10:00,2:38:56,6:47:47,76.6
Juan Guillermo Caceres OrduzM35-39,CO,#1360,118,483,533,39:15:00,2:49:24,2:03:39,5:39:12,86.6
Diego Fernando Jaimes VegaM35-39,CO,#1434,285,1222,1492,47:46:00,3:03:03,2:56:48,6:54:28,75.7
Fernando SimioniM35-39,BR,#1553,66,265,289,48:09:00,2:31:44,1:53:11,5:19:52,89.9
Christian Saffon SedanM35-39,CO,#1539,167,699,794,46:44:00,2:59:43,2:03:08,5:57:03,83.7
Alexandre LelievreM35-39,FR,#1439,22,95,103,34:26:00,2:36:04,1:41:33,4:55:58,94.3
Miguel ArizaM35-39,CO,#1340,46,186,202,43:36:00,2:31:03,1:49:51,5:11:09,91.4
Harry NuñezM35-39,CO,#1487,23,96,104,45:17:00,2:33:31,1:30:45,4:56:03,94.3
Henry ZárrateM35-39,CO,#1584,269,1151,1389,43:43:00,3:21:05,2:29:47,6:42:10,77.3
Patrick LejuezM35-39,AW,#1438,314,1376,1758,45:52:00,3:40:34,3:10:11,7:50:10,69.3
Moises VillaltaM35-39,CR,#1580,111,457,503,35:51:00,2:44:56,2:11:00,5:37:40,86.8
William Acosta VillarrealM35-39,CO,#1329,299,1276,1569,50:00:00,3:15:53,2:49:54,7:04:43,74.4
Guillermo Urrutia CortezM35-39,SV,#152,17,77,84,35:23:00,2:25:39,1:45:25,4:52:12,95.1
Luis CrespoM35-39,EC,#201,76,319,350,38:35:00,2:40:00,2:00:08,5:26:52,88.6
Carlos Andrés Guerrero CastilloM35-39,CO,#327,147,608,671,45:57:00,2:51:06,2:02:04,5:48:53,85
Carlos Arturo Moncaleano BelloM35-39,CO,#1473,145,593,654,56:39:00,2:38:28,2:02:17,5:47:42,85.2
Oscar MoraM35-39,CO,#1481,190,791,908,49:45:00,2:50:19,2:17:03,6:04:15,82.6
Fernando RuedaM35-39,CO,#110,4,30,31,32:13:00,2:14:33,1:39:10,4:30:30,99.6
Yezid NavasM35-39,CO,#1484,247,1041,1234,45:26:00,3:04:19,2:28:31,6:28:47,79.1
Mauricio Montoya PadillaM35-39,CO,#443,64,255,278,39:44:00,2:36:27,1:53:51,5:18:57,90
Tavo RojasM35-39,CO,#316,67,274,298,44:06:00,2:33:17,1:56:49,5:20:54,89.7
Mario Andres Pantoja ErasoM35-39,CO,#1502,295,1255,1539,43:04:00,3:10:16,2:58:11,7:00:52,74.9
Jhonatan Gil MagañaM35-39,CO,#456,18,82,89,31:12:00,2:27:38,1:50:02,4:53:13,94.9
Camilo Ernesto Vahos CastiblancoM35-39,CO,#1572,296,1261,1548,55:39:00,3:28:46,2:28:21,7:02:06,74.8
Jorge Vega RodriguezM35-39,MX,#388,195,816,936,38:24:00,3:02:21,2:17:09,6:05:56,82.4
Felipe Bernal EscobarM35-39,CO,#1351,153,642,722,45:35:00,2:54:36,2:04:56,5:52:20,84.4
Kevin StarkesM35-39,US,#1558,233,989,1161,46:01:00,3:04:43,2:22:07,6:22:54,79.9
jose cupabanM35-39,CO,#1387,78,327,358,43:40:00,2:29:50,2:04:52,5:27:27,88.5
Mauricio Diaz GoyenecheM35-39,CO,#1390,225,960,1123,50:38:00,3:04:14,2:15:13,6:19:44,80.4
Ricardo CorreaM35-39,CO,#294,229,973,1143,48:39:00,2:42:50,2:39:56,6:21:39,80.1
Oscar BetancourM35-39,CO,#1352,303,1299,1614,50:24:00,3:17:36,2:53:15,7:11:34,73.6
Pablo Alejandro Bello RojasM35-39,CO,#1348,45,185,200,37:54:00,2:38:40,1:48:31,5:11:02,91.5
Edwin Fernando Marin CerezoM35-39,CO,#1454,244,1034,1225,52:29:00,2:47:04,2:38:52,6:28:07,79.2
David Alejandro Umbarila GómezM35-39,CO,#1567,171,712,814,45:51:00,2:53:19,2:09:13,5:57:53,83.6
EFRAIN SEGURAM35-39,CO,#1547,109,448,491,44:57:00,2:47:11,1:55:03,5:37:02,86.9
Glauber ParenteM35-39,BR,#1503,298,1272,1560,58:06:00,3:05:57,2:50:22,7:03:56,74.5
fabio andres torres riscanevoM35-39,CO,#1564,124,500,553,41:16:00,2:51:39,2:00:06,5:40:31,86.3
Robert OrtegaM35-39,CO,#1492,139,569,626,36:02:00,2:59:53,2:03:50,5:45:44,85.5
Kike SeguraM35-39,CO,#1546,217,936,1086,46:35:00,2:55:33,2:23:59,6:16:42,80.8
Raphael Maia E SilvaM35-39,BR,#1451,140,570,627,37:49:00,2:45:13,2:15:57,5:45:51,85.5
Diego Ezequiel Castro SuarezM35-39,CO,#1373,205,864,1000,52:42:00,2:59:28,2:07:43,6:10:01,81.8
Robinson Albeiro Muñoz HenaoM35-39,CO,#1483,97,407,449,35:37:00,2:36:47,2:15:45,5:34:28,87.3
Henry AriasM35-39,CO,#464,201,843,973,56:52:00,2:51:11,2:08:02,6:08:34,82
Juan David Rodriguez ArangoM35-39,CO,#1527,112,460,507,38:38:00,2:47:12,2:01:01,5:38:04,86.7
Jose Manuel ReyesM35-39,CO,#342,82,338,370,41:35:00,2:32:08,2:07:24,5:28:04,88.4
Camilo MolanoM35-39,CO,#1467,218,941,1094,37:06:00,3:01:09,2:29:12,6:17:18,80.7
Mauricio ZambranoM35-39,CO,#112,7,45,47,33:16:00,2:18:46,1:41:11,4:37:43,98
William Rodolfo Cote PabonM35-39,CO,#1383,129,528,582,37:37:00,2:40:56,2:14:54,5:42:28,86
Carlos PachonM35-39,CO,#1499,9,55,59,35:53:00,2:27:35,1:36:32,4:44:11,96.7
Juan Felipe Urbano MontesM35-39,CO,#1568,260,1101,1316,49:38:00,2:57:53,2:37:16,6:35:54,78.1
Alejandro Ayala RoaM35-39,CO,#2059,122,491,542,36:38:00,2:44:58,2:12:14,5:39:31,86.5
Julio Osvaldo Ribera LeigueM35-39,BO,#1517,274,1166,1409,44:50:00,3:08:50,2:37:06,6:43:57,77.1
Harol Alfonso OchoaM35-39,CO,#2133,284,1221,1491,54:21:00,3:23:47,2:24:53,6:54:23,75.7
Diego MartinezM35-39,CO,#1455,130,529,583,34:31:00,2:53:16,2:06:46,5:42:29,86
Lucas Florez HoyosM35-39,CO,#1406,256,1086,1292,45:35:00,2:51:34,2:46:29,6:33:35,78.4
Dalmiro HinojosaM35-39,CO,#146,77,323,354,45:36:00,2:37:54,1:56:54,5:27:15,88.6
Javier Enrique Martinez MarriagaM35-39,CO,#1458,291,1241,1515,44:34:00,2:58:13,3:04:20,6:57:01,75.4
Henry Alexander Lugo CanizalesM35-39,CO,#1448,232,983,1154,44:50:00,2:51:16,2:37:45,6:22:12,80
Thomas DuparqueM35-39,FR,#336,113,462,509,40:37:00,2:45:12,2:05:25,5:38:11,86.7
Edwin RasM35-39,AW,#1512,287,1224,1497,36:01:00,2:49:07,3:20:54,6:55:18,75.6
Eduardo RichmondM35-39,EC,#1519,315,1380,1763,49:34:00,3:55:22,2:55:22,7:53:36,68.9
David TibavijaM35-39,CO,#1559,211,888,1027,48:25:00,3:04:48,2:03:53,6:11:40,81.5
Daniel Castaño ZapataM35-39,CO,#1369,196,820,943,47:47:00,2:58:47,1:58:51,6:06:28,82.3
Cristian OrozcoM35-39",CO,#109,1,19,19,34:08:00,2:16:21,1:29:56,4:23:53,101
Sergio GomezM35-39,CO,#108,12,63,67,30:45:00,2:16:43,1:53:30,4:47:07,96.1
Javier Alonso Cepeda BeltranM35-39,CO,#1375,35,156,170,39:50:00,2:37:10,1:44:26,5:07:14,92.2
Camilo Andfrés Torres ArboledaM35-39,CO,#1562,300,1282,1584,53:34:00,3:36:26,2:15:05,7:06:37,74.2
Oscar Reyes RivasM35-39,CO,#2084,98,409,451,44:19:00,2:38:10,2:06:19,5:34:32,87.3
Javier RusinqueM35-39,CO,#249,21,93,101,32:07:00,2:20:48,1:57:52,4:55:30,94.4
Jesus VargasM35-39,CO,#1577,288,1228,1501,52:31:00,2:53:54,2:58:20,6:55:46,75.6
Raul BernalM35-39,CO,#451,95,397,439,40:29:00,2:48:02,1:56:45,5:33:33,87.5
Daniel GalloM35-39,CO,#1409,96,398,440,43:27:00,2:32:10,2:12:56,5:33:38,87.5
Jose O'DalyM35-39,VE,#1490,5,38,39,30:33:00,2:22:50,1:36:39,4:34:50,98.6
Andrés Camacho AcevedoM35-39,CO,#1364,13,69,73,39:48:00,2:25:44,1:37:58,4:48:51,95.7
Javier RamirezM35-39,CO,#1511,276,1178,1427,48:21:00,2:50:37,2:56:40,6:46:37,76.7
Juan David Cale VillegasM35-39,CO,#2093,91,378,417,33:50:00,2:38:52,2:12:50,5:32:19,87.7
Javier Andres Monje RengifoM35-39,CO,#1477,226,961,1125,52:22:00,2:47:25,2:33:45,6:19:55,80.3
Diego Enrique Ruiz RodriguezM35-39,CO,#204,54,210,229,36:49:00,2:42:08,1:49:29,5:14:09,90.9
Hernando EspinosaM35-39,CO,#1401,165,688,780,48:07:00,2:45:56,2:15:32,5:56:02,83.9
Cristian CM35-39,CO,#1358,125,504,557,41:48:00,2:45:41,2:05:20,5:40:41,86.3
Richie HerreraM35-39,CO,#1426,157,660,746,43:18:00,2:51:28,2:10:28,5:53:32,84.3
Julian BuitragoM35-39,CO,#479,239,1019,1204,40:26:00,2:55:17,2:38:33,6:26:27,79.4
Camilo SanchezM35-39,CO,#369,317,1395,1788,47:27:00,4:00:31,3:17:11,8:21:39,66.1
Santiago MejiaM35-39,CO,#1464,243,1032,1222,40:14:00,2:51:10,2:46:17,6:27:58,79.2
Santiago CorreaM35-39,CO,#1382,47,189,206,44:20:00,2:35:34,1:41:38,5:11:34,91.4
Fabian NaviaM35-39,CO,#1485,75,318,349,51:46:00,2:42:43,1:45:12,5:26:51,88.6
German CulmaM35-39,CO,#1386,53,205,224,47:34:00,2:27:50,1:53:37,5:13:43,91
Reinel GalloM35-39,CO,#1410,70,294,322,44:35:00,2:34:11,1:56:07,5:24:08,89.1
Francisco Javier Obando De La CruzM35-39,CO,#1488,222,952,1108,47:55:00,3:02:44,2:12:16,6:18:20,80.6
Sergio Arenas SamudioM35-39,CO,#291,119,484,534,36:46:00,2:46:58,2:06:22,5:39:16,86.5
Rodrigo VasquezM35-39,CO,#1578,251,1067,1268,52:03:00,2:53:13,2:33:22,6:31:26,78.7
Murilo ManzattiM35-39,BR,#1452,27,115,126,44:17:00,2:32:48,1:39:21,5:01:21,93.3
Oscar MarínM35-39,CO,#1453,255,1084,1290,39:05:00,3:02:41,2:39:30,6:33:28,78.5
Tomas García TovarM35-39,CO,#1413,155,655,739,47:00:00,3:03:24,1:45:57,5:53:02,84.3
Antonio Jose Aramburo SantamariaM35-39,CO,#1336,213,923,1069,38:43:00,2:39:22,2:47:21,6:15:04,81
Fabian GuevaraM35-39,CO,#1423,264,1127,1354,52:42:00,3:11:52,2:23:06,6:39:07,77.7
Deybi Morales SuarezM35-39,CO,#1482,252,1074,1275,36:52:00,2:57:52,2:46:03,6:32:18,78.6
Luis Antonio Duque PerdomoM35-39,CO,#1395,265,1128,1358,42:32:00,3:05:51,2:42:23,6:40:17,77.5
Gabriel Ernesto Figueroa BastidasM35-39,CO,#1404,115,471,520,40:29:00,2:39:02,2:09:19,5:38:42,86.6
David TrianaM35-39,CO,#1565,175,739,846,49:30:00,2:58:50,2:03:47,6:00:32,83.2
Hugo Camilo Sáchica BurbanoM35-39,CO,#1537,204,858,991,50:52:00,3:06:24,2:01:01,6:09:45,81.8
Julian David Orrego OtáloraM35-39,CO,#1491,116,472,521,44:32:00,2:37:41,2:05:13,5:38:43,86.6
Albert López ToroM35-39,PR,#1446,149,622,696,36:59:00,2:42:41,2:22:57,5:50:21,84.8
